,usim,manufacturer,latitude,longitude,address,facility_type,floor,notice,geometry,sigungu
5913,01232970319,우리넷,36.821,127.191,"충청남도 천안시 동남구 태조산길 267-17 (유량동, 충청남도 안전체험관)",SKT1,[지상] 1/4층,충청남도 안전체험관,POINT (972442.0433360812 1869245.1345678554),천안시 동남구
5914,01232970352,우리넷,36.821,127.191,"충청남도 천안시 동남구 태조산길 267-17 (유량동, 충청남도 안전체험관)",SKT2,[지상] 4/4층,충청남도 안전체험관,POINT (972442.0433360812 1869245.1345678554),천안시 동남구
5915,01232970313,우리넷,36.758,126.286,"충청남도 태안군 태안읍 동백로 100 (태안읍, 태안소방서)",SKT2,[지상] 1/3층,태안119안전센터,POINT (891639.3761306454 1862899.1092607558),태안군
5916,01232970377,우리넷,36.758,126.286,충남 태안군 태안읍 장산리 290,SKT2,[지상] 1/3층,태안119안전센터,POINT (891639.3761306454 1862899.1092607558),태안군
5917,01232970520,우리넷,37.772,128.912,"강원도 강릉시 하평2길 23 (포남동, 강릉소방서포남119)",SKT2,[지상] 1/1층,포남119안전센터,POINT (1124355.832928515 1975642.100525482),강릉시
5918,01232970932,우리넷,38.068,128.651,"강원도 양양군 손양면 학포길 281 (손양면, 강원도소방항공대)",SKT1,[지상] 1/2층,양양119항공대,POINT (1100962.9852982094 2008170.1287076091),양양군
5919,01232970128,우리넷,37.333,127.972,강원도 원주시 동부순환로 201 (반곡동),SKT2,[지상] 1/3층,혁신119안전센터,POINT (1041812.9774023106 1926103.610653888),원주시
5920,01232970120,우리넷,37.21,127.75,강원 원주시 부론면 법천리 1451-16,SKT2,[지상] 1/2층,부론119지역대,POINT (1022182.7129058017 1912383.0131535335),원주시
5921,01232970638,우리넷,37.21,127.75,강원 원주시 부론면 법천리 1451-16,SKT2,[지상] 1/2층,부론119지역대,POINT (1022182.7129058017 1912383.0131535335),원주시
5922,01232970247,우리넷,37.421,128.004,강원도 원주시 소초면 치악로 2842 (소초면),SKT2,[지상] 1/3층,소초119지역대,POINT (1044595.639952419 1935881.1025479164),원주시
5923,01232970694,우리넷,37.293,127.909,"강원도 원주시 흥업면 북원로 1569-81 (흥업면, 원주 소방서 흥업119안전센터)",SKT2,[지상] 1/3층,흥업119안전센터,POINT (1036251.1828189257 1921639.9936699725),원주시
5924,01220411253,우리넷,37.964,128.318,"강원도 인제군 기린면 대내로 34-14 (기린면, 기린119안전센터)",SKT2,[지상] 1/2층,기린119안전센터,POINT (1071853.9082755991 1996321.281674918),인제군
5925,01232970646,우리넷,37.964,128.318,"강원도 인제군 기린면 대내로 34-14 (기린면, 기린119안전센터)",SKT1,[지상] 1/2층,기린119안전센터,POINT (1071853.9082755991 1996321.281674918),인제군
5926,01232970415,우리넷,37.968,128.077,"강원도 인제군 남면 삼팔선로 2104 (남면, 남면119지역대)",SKT2,[지상] 1/2층,인제119안전센터 남면119지역대,POINT (1050681.2738142035 1996606.5470535224),인제군
5927,01232970643,우리넷,37.968,128.077,"강원도 인제군 남면 삼팔선로 2104 (남면, 남면119지역대)",SKT2,[지상] 1/2층,인제119안전센터 남면119지역대,POINT (1050681.2738142035 1996606.5470535224),인제군
5928,01232970119,우리넷,38.061,128.168,"강원도 인제군 인제읍 비봉로44번길 71 (인제읍, 인제소방서)",SKT2,[지상] 1/3층,인제119안전센터,POINT (1058600.3232350794 2006978.716676438),인제군
5929,01232970873,우리넷,38.061,128.168,"강원도 인제군 인제읍 비봉로44번길 71 (인제읍, 인제소방서)",SKT2,[지상] 1/3층,인제119안전센터,POINT (1058600.3232350794 2006978.716676438),인제군
5930,01232970458,우리넷,37.194,128.869,강원 정선군 고한읍 고한리 373-23,SKT2,[지상] 2/2층,고한119안전센터,POINT (1121501.215963341 1911456.3331855815),정선군
5931,01231328788,우리넷,37.224,128.815,"강원도 정선군 사북읍 하이원길 29 (사북읍, 하이원119 안전센터)",SKT2,[지상] 1/3층,사북119안전센터,POINT (1116662.1827159475 1914716.8110903774),정선군
5932,01231329863,우리넷,37.224,128.815,"강원도 정선군 사북읍 하이원길 29 (사북읍, 하이원119 안전센터)",SKT1,[지상] 2/3층,사북119안전센터,POINT (1116662.1827159475 1914716.8110903774),정선군
5933,01232970609,우리넷,37.465,128.724,"강원도 정선군 여량면 고양로 74 (여량면, 여량119지역대)",SKT2,[지상] 1/2층,여량119지역대,POINT (1108242.0902583036 1941346.6783920003),정선군
5934,01232970644,우리넷,37.465,128.724,"강원도 정선군 여량면 고양로 74 (여량면, 여량119지역대)",SKT1,[지상] 1/2층,여량119지역대,POINT (1108242.0902583036 1941346.6783920003),정선군
5935,01232970706,우리넷,37.342,128.501,"강원도 평창군 미탄면 평안한치길 13 (미탄면, 미탄의용소방대)",SKT2,[지상] 1/2층,미탄119지역대,POINT (1088665.759022134 1927467.4533625618),평창군
5936,01231328779,우리넷,37.452,128.3,"강원도 평창군 방림면 고원로 672 (방림면, 계촌 소방출장소)",SKT2,[지상] 1/2층,방림119지역대,POINT (1070757.9032827222 1939501.4974198854),평창군
5937,01232970233,우리넷,37.452,128.3,"강원도 평창군 방림면 고원로 672 (방림면, 계촌 소방출장소)",SKT1,[지상] 1/2층,방림119지역대,POINT (1070757.9032827222 1939501.4974198854),평창군
5938,01231329364,우리넷,37.612,128.377,"강원도 평창군 봉평면 기풍로 107-6 (봉평면, 봉평119안전센터)",SKT1,[지상] 1/2층,봉평119안전센터,POINT (1077402.9432653072 1957313.5713689488),평창군
5939,01231329827,우리넷,37.612,128.377,"강원도 평창군 봉평면 기풍로 107-6 (봉평면, 봉평119안전센터)",SKT1,[지상] 1/2층,봉평119안전센터,POINT (1077402.9432653072 1957313.5713689488),평창군
5940,01231329850,우리넷,37.606,128.437,"강원도 평창군 용평면 경강로 2004 (용평면, 용평119지역대)",SKT1,[지상] 1/2층,용평119지역대,POINT (1082705.2316532317 1956699.0474151091),평창군
5941,01232970123,우리넷,37.378,128.389,"강원도 평창군 평창읍 살구실길 10 (평창읍, 평창소방서)",SKT2,[지상] 1/1층,평창119안전센터,POINT (1078707.2809554301 1931362.1601404003),평창군
5942,01232970276,우리넷,37.378,128.389,"강원도 평창군 평창읍 살구실길 10 (평창읍, 평창소방서)",SKT2,[지상] 1/1층,평창119안전센터,POINT (1078707.2809554301 1931362.1601404003),평창군
5943,01227500108,우리넷,37.611,127.77,강원도 홍천군 남면 시동로 46 (남면),SKT1,[지상] 2/3층,양덕원119안전센터,POINT (1023829.9705512899 1956875.3382631177),홍천군
5944,01231325558,우리넷,37.611,127.77,강원도 홍천군 남면 시동로 46 (남면),SKT2,[지상] 1/3층,양덕원119안전센터,POINT (1023829.9705512899 1956875.3382631177),홍천군
5945,01232970242,우리넷,37.777,128.399,"강원도 홍천군 내면 대한동길 57 (내면, 내면119지역대)",SKT2,[지상] 1/2층,내면119지역대,POINT (1079169.0280896947 1975638.6545898288),홍천군
5946,01232970481,우리넷,37.777,128.399,"강원도 홍천군 내면 대한동길 57 (내면, 내면119지역대)",SKT2,[지상] 1/2층,내면119지역대,POINT (1079169.0280896947 1975638.6545898288),홍천군
5947,01232970188,우리넷,37.814,128.089,강원도 홍천군 내촌면 아홉사리로 1152-6 (내촌면),SKT2,[지상] 1/2층,내촌119지역대,POINT (1051843.193596236 1979526.61884177),홍천군
5948,01232970368,우리넷,37.814,128.089,강원도 홍천군 내촌면 아홉사리로 1152-6 (내촌면),SKT2,[지상] 1/1층,내촌119지역대,POINT (1051843.193596236 1979526.61884177),홍천군
5949,01232970461,우리넷,37.714,128.187,강원도 홍천군 서석면 풍암길2길 9 (서석면),SKT2,[지상] 1/2층,서석119안전센터,POINT (1060550.627151518 1968490.5473990815),홍천군
5950,01227587413,우리넷,37.447,128.075,강원도 횡성군 우천면 서동로 199 (우천면),SKT2,[지상] 1/3층,우천119안전센터,POINT (1050860.4179868556 1938801.5649585156),횡성군
5951,01231328699,우리넷,37.447,128.075,강원도 횡성군 우천면 서동로 199 (우천면),SKT2,[지상] 1/3층,우천119안전센터,POINT (1050860.4179868556 1938801.5649585156),횡성군
5952,01232970445,우리넷,37.428,126.99,"경기도 과천시 통영로 12 (중앙동, 과천소방서)",SKT2,[지상] 1/3층,중앙119안전센터,POINT (954877.6569118277 1936660.554036003),과천시
5953,01232970872,우리넷,37.368,126.927,"경기도 군포시 산본로432번길 1 (산본동, 산본119안전센터)",SKT2,[지상] 2/3층,산본119안전센터,POINT (949263.2414147359 1930036.0401568054),군포시
5954,01232970794,우리넷,37.368,126.927,"경기도 군포시 산본로432번길 1 (산본동, 산본119안전센터)",SKT2,[지상] 1/3층,산본119안전센터,POINT (949263.2414147359 1930036.0401568054),군포시
5955,01231329857,우리넷,37.133,127.072,"경기도 오산시 경기대로 99 (원동, 오산소방서원동119안전센터)",SKT2,[지상] 1/3층,원동119안전센터,POINT (961984.5774108883 1903897.3529717198),오산시
5956,01231329478,우리넷,37.154,127.063,"경기도 오산시 청학로 55-6 (청학동, 오산소방서)",SKT2,[지상] 1/2층,청학119안전센터,POINT (961195.9126247757 1906230.669035798),오산시
5957,01231329864,우리넷,37.232,127.189,"경기도 용인시 처인구 명지로 45 (역북동, 용인소방서)",SKT2,[지상] 1/1층,역북119안전센터,POINT (972412.7056261962 1914839.6701889425),용인시 처인구
5958,01232970697,우리넷,37.232,127.189,"경기도 용인시 처인구 명지로 45 (역북동, 용인소방서)",SKT1,[지상] 1/1층,역북119안전센터,POINT (972412.7056261962 1914839.6701889425),용인시 처인구
5959,01231329940,우리넷,37.329,127.241,경기도 용인시 처인구 모현읍 독점로 31-12 (모현읍),SKT2,[지상] 1/3층,모현119안전센터,POINT (977054.8465024063 1925586.8531476562),용인시 처인구
5960,01232971062,우리넷,37.167,127.371,"경기도 용인시 처인구 백암면 백암로 247 (백암면, 백암119안전센터)",SKT2,[지상] 2/3층,백암119안전센터,POINT (988547.2355756437 1907591.2539135395),용인시 처인구
5961,01232971201,우리넷,37.167,127.371,"경기도 용인시 처인구 백암면 백암로 247 (백암면, 백암119안전센터)",SKT1,[지상] 1/3층,백암119안전센터,POINT (988547.2355756437 1907591.2539135395),용인시 처인구
5962,01232970980,우리넷,36.962,127.059,경기 평택시 팽성읍 송화리 788-3,SKT2,[지상] 2/2층,팽성119안전센터,POINT (960741.9281877376 1884932.7453516866),평택시
5963,01232970859,우리넷,36.962,127.059,"경기도 평택시 팽성읍 팽성송화로 172 (팽성읍, 팽성119안전센터)",SKT2,[지상] 1/2층,팽성119안전센터,POINT (960741.9281877376 1884932.7453516866),평택시
5964,01232970777,우리넷,37.9,127.287,"경기도 포천시 화현면 달인동로1길 51 (화현면, 화현면의용소방대)",SKT1,[지상] 1/2층,화현119지역대,POINT (981273.7928334065 1988926.2687286474),포천시
5965,01232970787,우리넷,37.9,127.287,"경기도 포천시 화현면 달인동로1길 51 (화현면, 화현면의용소방대)",SKT2,[지상] 1/2층,화현119지역대,POINT (981273.7928334065 1988926.2687286474),포천시
5966,01232970982,우리넷,37.163,126.621,경기도 화성시 서신면 해안길 156-5 (서신면),SKT1,[지상] 1/2층,제부119지역대,POINT (921956.4659549127 1907501.3711112754),화성시
5967,01232971113,우리넷,37.16,126.904,경기도 화성시 팔탄면 구장리 527-19 향남소방파출소팔탄지소,SKT1,[지상] 1/2층,팔탄119지역대,POINT (947081.3246653161 1906973.1673944532),화성시
5968,01232971208,우리넷,35.677,127.923,"경상남도 거창군 거창읍 거함대로 3324 (거창읍, 거창소방서)",SKT2,[지상] 1/3층,대평119안전센터,POINT (1038278.9515650232 1742391.3877208629),거창군
5969,01232970121,우리넷,35.57,127.924,"경상남도 거창군 신원면 신차로 3101 (신원면, 신원119안전센터)",SKT1,[지상] 1/2층,신원119지역대,POINT (1038420.5982067478 1730524.553220828),거창군
5970,01231323330,우리넷,35.752,127.831,경상남도 거창군 위천면 원학길 410,SKT1,[지상] 2/3층,위천119안전센터 (임시),POINT (1029925.419636193 1750677.6830653679),거창군
5971,01231328684,우리넷,35.752,127.831,경상남도 거창군 위천면 원학길 410,SKT1,[지상] 1/3층,위천119안전센터 (임시),POINT (1029925.419636193 1750677.6830653679),거창군
5972,01227587520,우리넷,34.829,128.006,"경상남도 남해군 삼동면 동부대로 1795 (삼동면, 남해소방서 삼동119안전센터)",SKT1,[지상] 1/2층,삼동119안전센터,POINT (1046269.3994701952 1648381.7518564672),남해군
5973,01231329843,우리넷,35.463,128.314,"경상남도 의령군 부림면 대한로 1666 (부림면, 부림119안전센터)",SKT1,[지상] 2/2층,부림119안전센터,POINT (1073858.8409552956 1718879.3553064817),의령군
5974,01232970266,우리넷,35.463,128.314,"경상남도 의령군 부림면 대한로 1666 (부림면, 부림119안전센터)",SKT1,[지상] 2/2층,부림119안전센터,POINT (1073858.8409552956 1718879.3553064817),의령군
5975,01231300176,우리넷,35.319,128.248,경상남도 의령군 의령읍 의병로 108-17 (의령읍),SKT1,[지상] 1/3층,의령119안전센터,POINT (1067990.9273745797 1702861.4537687427),의령군
5976,01231329918,우리넷,35.319,128.248,경상남도 의령군 의령읍 의병로 108-17 (의령읍),SKT1,[지상] 1/3층,의령119안전센터,POINT (1067990.9273745797 1702861.4537687427),의령군
5977,01231329574,우리넷,36.814,128.961,경북 봉화군 재산면 현동리 776-1,SKT1,[지상] 1/2층,재산119지역대,POINT (1130314.004721482 1869419.789824487),봉화군
5978,01231329639,우리넷,36.814,128.961,경북 봉화군 재산면 현동리 776-1,SKT1,[지상] 1/2층,재산119지역대,POINT (1130314.004721482 1869419.789824487),봉화군
5979,01232970507,우리넷,36.576,128.781,경상북도 안동시 석주로 497 (수난구조대),SKT1,[지상] 2/2층,수난구조대(안동),POINT (1114610.873594947 1842786.8688517765),안동시
5980,01231316010,엔티모아,35.186,126.796,"광주광역시 광산구 하남산단1번로 13 (하남동, 광산소방서)",SKT1,[지상] 1/2층,하남119안전센터,POINT (935903.9964077334 1688081.9685619841),광산구
5981,01231315905,엔티모아,35.174,128.978,"부산광역시 사상구 삼덕로 17 (삼락동, 북부소방서)",SKT1,[지상] 1/3층,삼락119안전센터,POINT (1134588.884270732 1687524.390690436),사상구
5982,01231321471,엔티모아,35.09,128.973,"부산광역시 사하구 장평로 270 (신평동, 신평사하소방서)",SKT1,[지상] 1/3층,신평119안전센터,POINT (1134271.4057127505 1678201.1018818172),사하구
5983,01231316044,엔티모아,37.633,127.038,"서울특별시 강북구 한천로 911 (번동, 강북소방서)",SKT1,[지상] 1/4층,번동119안전센터,POINT (959236.2123107202 1959382.2120336443),강북구
5984,01231316097,엔티모아,37.492,126.917,"서울특별시 동작구 여의대방로20나길 16 (신대방동, 보라매안전체험관)",SKT1,[지상] 2/3층,보라매안전체험관,POINT (948462.8568960107 1943798.3739555725),동작구
5985,01231315835,엔티모아,37.602,127.031,"서울특별시 성북구 종암로27길 3 (종암동, 성북소방서)",SKT1,[지상] 1/5층,종암119안전센터,POINT (958601.3911037839 1955945.9559070156),성북구
5986,01231315942,엔티모아,37.519,127.136,서울 송파구 방이동 89-3,SKT1,[지상] 1/4층,방이119안전센터,POINT (967834.1106712295 1946696.4629375562),송파구
